timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
1367416869,1618750261399897,633191390,102743040,43269,83438,0.128,0.0145235825,0.367,0.58500004,0.62,1.03,101,10,10.378,9.174001,-4.852,-0.257,5.796714,0,nan,0.0,4,1,18
1367614714,1618750261599897,633191554,102742848,43322,83492,0.13900001,0.014026687,0.367,0.58500004,0.62,1.03,101,10,10.227,9.0390005,-4.7850003,-0.317,5.7962976,0,nan,0.0,4,1,18
1367814661,1618750261799897,633191716,102742655,43410,83579,0.149,0.014168757,0.36600003,0.58500004,0.62,1.03,101,10,10.103001,8.825001,-4.918,-0.347,5.7748203,0,nan,0.0,4,1,18
1368012640,1618750261999898,633191875,102742458,43479,83649,0.14500001,0.015667472,0.36600003,0.58500004,0.62,1.03,101,10,9.957001,8.701,-4.84,-0.194,5.7755394,0,nan,0.0,4,1,18
1368211640,1618750262199897,633192030,102742265,43480,83650,0.162,0.016800888,0.367,0.587,0.62,1.03,101,10,9.8,8.495001,-4.886,-0.052,5.761214,0,nan,0.0,4,1,18
1368411637,1618750262399897,633192181,102742068,43441,83611,0.13800001,0.016788844,0.36800003,0.588,0.62,1.03,101,10,9.695001,8.341001,-4.9420004,0.015000001,5.748251,0,nan,0.0,4,1,18
1368610635,1618750262599896,633192329,102741872,43398,83568,0.13900001,0.016834397,0.36900002,0.59000003,0.62,1.03,101,10,9.4470005,8.063001,-4.9220004,0.11100001,5.7351203,0,nan,0.0,4,1,18
1368808636,1618750262799896,633192472,102741673,43412,83582,0.136,0.017723644,0.36900002,0.592,0.62,1.03,101,10,9.240001,7.7730002,-4.9950004,0.16100001,5.712039,0,nan,0.0,4,1,18
1369011637,1618750262999897,633192611,102741469,43369,83539,0.13000001,0.017387668,0.37,0.59300005,0.62,1.03,101,10,9.103001,7.5550003,-5.0790005,0.177,5.691329,0,nan,0.0,4,1,18
1369207636,1618750263199896,633192746,102741262,43371,83541,0.13100001,0.017860128,0.37100002,0.59400004,0.62,1.03,101,11,8.854,7.3050003,-5.0030003,0.133,5.6826754,0,nan,0.0,4,1,18
1369406643,1618750263399896,633192877,102741057,43333,83503,0.13100001,0.017804977,0.37100002,0.59400004,0.62,1.03,101,11,8.774,7.182,-5.039,0.076000005,5.6713963,0,nan,0.0,4,1,18
1369611874,1618750263599896,633193006,102740857,43329,83499,0.14,0.017336005,0.37100002,0.595,0.62,1.03,101,11,8.531,7.0060005,-4.866,0.20500001,5.676104,0,nan,0.0,4,1,18
1369811638,1618750263799896,633193130,102740663,43283,83454,0.141,0.017757503,0.372,0.596,0.62,1.03,101,11,8.319,6.8430004,-4.73,0.07,5.6783853,0,nan,0.0,4,1,18
1370014636,1618750263999896,633193252,102740474,43280,83450,0.157,0.01882233,0.37300003,0.597,0.62,1.03,101,11,7.997,6.5870004,-4.5350003,0.022000002,5.6796417,0,nan,0.0,4,1,18
1370214635,1618750264199895,633193369,102740295,43315,83485,0.16700001,0.01873576,0.374,0.596,0.62,1.03,101,10,7.7730002,6.4270005,-4.372,-0.31800002,5.683886,0,nan,0.0,4,1,18
1370411641,1618750264399895,633193483,102740120,43409,83579,0.18400002,0.020800835,0.37500003,0.59800005,0.62,1.03,101,10,7.4830003,6.202,-4.188,-0.086,5.6873274,0,nan,0.0,4,1,18
1370613976,1618750264599895,633193593,102739952,43452,83622,0.17600001,0.02198434,0.37800002,0.59800005,0.62,1.03,101,10,7.136,5.9420004,-3.9520001,0.083000004,5.6929693,0,nan,0.0,4,1,18
1370811639,1618750264799895,633193699,102739786,43451,83622,0.149,0.021354452,0.379,0.59800005,0.62,1.03,101,10,6.9760003,5.7890005,-3.8930001,0.22100002,5.6917667,0,nan,0.0,4,1,18
1371012637,1618750264999896,633193803,102739632,43426,83597,0.15400001,0.022604281,0.38000003,0.59900004,0.62,1.03,101,10,6.7760005,5.709,-3.6490002,0.128,5.705759,0,nan,0.0,4,1,18
1371212636,1618750265199895,633193903,102739487,43392,83563,0.15400001,0.023666315,0.381,0.6,0.62,1.03,101,10,6.4300003,5.4230003,-3.453,-0.010000001,5.712073,0,nan,0.0,4,1,18
1371412716,1618750265399894,633193998,102739354,43352,83523,0.179,0.026338065,0.38300002,0.60200006,0.62,1.03,101,10,6.1720004,5.235,-3.269,-0.010000001,5.7193747,0,nan,0.0,4,1,18
1371611637,1618750265599894,633194090,102739229,43355,83526,0.17600001,0.028309064,0.386,0.605,0.62,1.03,101,10,5.7970004,4.9360003,-3.0400002,0.20400001,5.725958,0,nan,0.0,4,1,18
1371816638,1618750265799894,633194177,102739112,43300,83471,0.17300001,0.029252589,0.388,0.60800004,0.62,1.03,101,10,5.5590005,4.7730002,-2.8500001,0.21300001,5.7365956,0,nan,0.0,4,1,18
1375011637,1618750268999893,633195116,102738034,40403,80574,0.22900002,0.059763737,0.39400002,0.60300004,0.62,1.03,101,11,2.329,2.176,-0.83000004,3.5100002,5.909931,0,nan,0.0,4,1,18
1375223637,1618750269199892,633195152,102738006,39644,79814,0.245,0.0692784,0.39200002,0.601,0.62,1.03,101,10,2.118,1.9900001,-0.726,3.9480002,5.920186,0,nan,0.0,4,1,18
1375412640,1618750269399892,633195186,102737978,38791,78962,0.25300002,0.07673427,0.39100003,0.601,0.62,1.03,101,10,2.02,1.891,-0.71000004,4.4220004,5.921871,0,nan,0.0,4,1,18
1375609649,1618750269599891,633195218,102737949,37811,77981,0.25500003,0.07600403,0.39000002,0.59900004,0.62,1.03,101,10,1.9800001,1.815,-0.79300004,4.9350004,5.895682,0,nan,0.0,4,1,18
1375809814,1618750269799891,633195248,102737917,36813,76984,0.259,0.08641613,0.38900003,0.59800005,0.62,1.03,101,10,1.7750001,1.585,-0.8,5.0330005,5.859808,0,nan,0.0,4,1,18
